0,1
1660207500,284.509
1660208400,284.489
1660209300,284.469
1660210200,284.479
1660211100,284.479
1660212000,284.469
1660212900,284.479
1660213800,284.479
1660214700,284.479
1660215600,284.489
1660216500,284.489
