0,1
1662540300,284.509
1662541200,284.499
1662542100,284.489
1662543000,284.509
1662543900,284.519
1662544800,284.509
1662545700,284.509
1662546600,284.509
1662547500,284.509
1662548400,284.509
1662549300,284.509
