0,1
1664873100,284.509
1664874000,284.499
1664874900,284.499
1664875800,284.499
1664876700,284.499
1664877600,284.499
1664878500,284.499
1664879400,284.499
1664880300,284.489
1664881200,284.499
1664882100,284.499
