0,1
1667205900,236.34
1667206800,236.34
1667207700,236.34
1667208600,236.34
1667209500,236.35
1667210400,236.35
1667211300,236.35
1667212200,236.4
1667213100,236.39
1667214000,236.41
1667214900,236.4
