0,1
1662540300,236.35
1662541200,236.36
1662542100,236.36
1662543000,236.38
1662543900,236.37
1662544800,236.38
1662545700,236.38
1662546600,236.37
1662547500,236.37
1662548400,236.38
1662549300,236.37
