0,1
1664873100,236.39
1664874000,236.39
1664874900,236.39
1664875800,236.39
1664876700,236.39
1664877600,236.39
1664878500,236.39
1664879400,236.38
1664880300,236.38
1664881200,236.38
1664882100,236.38
